,Days,5 Minute TimeStamp (Unix),5 Minute TimeStamp (Excel Reading),Sensor Value (Average of last 5),,Boris Bike TimeStamp (Unix),Boris Bike TimeStamp (Excel Readable),Number of Boris Bikes Available,
,,,,Lux Value,Normalized,,,Boris Bike Value,Normalized 
,,43839.02708,00:39:00,00:00:00,-0.44924552,43839.04921,01:10:52,18,0.719684333
,,43839.03056,00:44:00,00:00:00,-0.44924552,43839.05269,01:15:53,18,0.719684333
,,43839.03403,00:49:00,00:00:00,-0.44924552,43839.05617,01:20:53,18,0.719684333
,,43839.0375,00:54:00,00:00:00,-0.44924552,43839.05966,01:25:54,18,0.719684333
,,43839.04097,00:59:00,00:00:00,-0.44924552,43839.06314,01:30:55,18,0.719684333
,,43839.04444,01:04:00,00:00:00,-0.44924552,43839.06662,01:35:56,18,0.719684333
,,43839.04792,01:09:00,00:00:00,-0.44924552,43839.0701,01:40:56,18,0.719684333
,,43839.05139,01:14:00,00:00:00,-0.44924552,43839.07358,01:45:57,18,0.719684333
,,43839.05486,01:19:00,00:00:00,-0.44924552,43839.07706,01:50:58,18,0.719684333
,,43839.05833,01:24:00,00:00:00,-0.44924552,43839.08054,01:55:59,18,0.719684333
,,43839.06181,01:29:00,00:00:00,-0.44924552,43839.08402,02:00:59,18,0.719684333
,,43839.06528,01:34:00,00:00:00,-0.44924552,43839.0875,02:06:00,18,0.719684333
,,43839.06875,01:39:00,00:00:00,-0.44924552,43839.09098,02:11:01,18,0.719684333
,,43839.07222,01:44:00,00:00:00,-0.44924552,43839.09446,02:16:01,18,0.719684333
,,43839.07569,01:49:00,00:00:00,-0.44924552,43839.09794,02:21:02,18,0.719684333
,,43839.07917,01:54:00,00:00:00,-0.44924552,43839.10142,02:26:03,18,0.719684333
,,43839.08264,01:59:00,00:00:00,-0.44924552,43839.1049,02:31:04,18,0.719684333
,,43839.08611,02:04:00,00:00:00,-0.44924552,43839.10838,02:36:04,18,0.719684333
,,43839.08958,02:09:00,00:00:00,-0.44924552,43839.11186,02:41:05,18,0.719684333
,,43839.09306,02:14:00,00:00:00,-0.44924552,43839.11534,02:46:06,18,0.719684333
,,43839.09653,02:19:00,00:00:00,-0.44924552,43839.11882,02:51:06,18,0.719684333
,,43839.1,02:24:00,00:00:00,-0.44924552,43839.1223,02:56:07,18,0.719684333
,,43839.10347,02:29:00,00:00:00,-0.44924552,43839.12578,03:01:08,18,0.719684333
,,43839.10694,02:34:00,00:00:00,-0.44924552,43839.12927,03:06:09,18,0.719684333
,,43839.11042,02:39:00,00:00:00,-0.44924552,43839.13275,03:11:09,18,0.719684333
,,43839.11389,02:44:00,00:00:00,-0.44924552,43839.13623,03:16:10,18,0.719684333
,,43839.11736,02:49:00,00:00:00,-0.44924552,43839.13971,03:21:11,18,0.719684333
,,43839.12083,02:54:00,00:00:00,-0.44924552,43839.14319,03:26:12,18,0.719684333
